 0 0.990099 
 0.0199601 0.997972 
 0.0399202 1.00594 
 0.0598802 1.014 
 0.0798403 1.02216 
 0.0998004 1.03042 
 0.11976 1.03878 
 0.139721 1.04724 
 0.159681 1.0558 
 0.179641 1.06447 
 0.199601 1.07325 
 0.219561 1.08213 
 0.239521 1.09112 
 0.259481 1.10023 
 0.279441 1.10945 
 0.299401 1.11879 
 0.319361 1.12824 
 0.339321 1.13782 
 0.359281 1.14751 
 0.379242 1.15733 
 0.399202 1.16728 
 0.419162 1.17735 
 0.439122 1.18756 
 0.459082 1.1979 
 0.479042 1.20837 
 0.499002 1.21898 
 0.518962 1.22973 
 0.538922 1.24062 
 0.558882 1.25166 
 0.578842 1.26284 
 0.598802 1.27417 
 0.618762 1.28566 
 0.638723 1.2973 
 0.658683 1.3091 
 0.678643 1.32106 
 0.698603 1.33319 
 0.718563 1.34548 
 0.738523 1.35794 
 0.758483 1.37058 
 0.778443 1.38339 
 0.798403 1.39638 
 0.818363 1.40956 
 0.838323 1.42292 
 0.858283 1.43647 
 0.878244 1.45021 
 0.898204 1.46415 
 0.918164 1.47829 
 0.938124 1.49264 
 0.958084 1.5072 
 0.978044 1.52197 
 0.998004 1.53695 
 1.01796 1.55216 
 1.03792 1.56759 
 1.05788 1.58325 
 1.07784 1.59915 
 1.0978 1.61529 
 1.11776 1.63167 
 1.13772 1.6483 
 1.15768 1.66518 
 1.17764 1.68232 
 1.1976 1.69973 
 1.21756 1.71741 
 1.23752 1.73536 
 1.25749 1.7536 
 1.27745 1.77212 
 1.29741 1.79093 
 1.31737 1.81005 
 1.33733 1.82947 
 1.35729 1.8492 
 1.37725 1.86925 
 1.39721 1.88963 
 1.41717 1.91034 
 1.43713 1.93139 
 1.45709 1.95278 
 1.47705 1.97454 
 1.49701 1.99665 
 1.51697 2.01914 
 1.53693 2.042 
 1.55689 2.06526 
 1.57685 2.08891 
 1.59681 2.11296 
 1.61677 2.13743 
 1.63673 2.16233 
 1.65669 2.18766 
 1.67665 2.21343 
 1.69661 2.23966 
 1.71657 2.26635 
 1.73653 2.29352 
 1.75649 2.32118 
 1.77645 2.34934 
 1.79641 2.37801 
 1.81637 2.4072 
 1.83633 2.43693 
 1.85629 2.4672 
 1.87625 2.49804 
 1.89621 2.52946 
 1.91617 2.56147 
 1.93613 2.59408 
 1.95609 2.62732 
 1.97605 2.66119 
 1.99601 2.69572 
 2.01597 2.73091 
 2.03593 2.7668 
 2.05589 2.80338 
 2.07585 2.8407 
 2.09581 2.87875 
 2.11577 2.91756 
 2.13573 2.95716 
 2.15569 2.99756 
 2.17565 3.03879 
 2.19561 3.08086 
 2.21557 3.12381 
 2.23553 3.16764 
 2.25549 3.2124 
 2.27545 3.2581 
 2.29541 3.30478 
 2.31537 3.35245 
 2.33533 3.40114 
 2.35529 3.4509 
 2.37525 3.50174 
 2.39521 3.55369 
 2.41517 3.6068 
 2.43513 3.66109 
 2.45509 3.71661 
 2.47505 3.77337 
 2.49501 3.83143 
 2.51497 3.89082 
 2.53493 3.95159 
 2.55489 4.01377 
 2.57485 4.0774 
 2.59481 4.14255 
 2.61477 4.20924 
 2.63473 4.27753 
 2.65469 4.34747 
 2.67465 4.41911 
 2.69461 4.49251 
 2.71457 4.56772 
 2.73453 4.64481 
 2.75449 4.72383 
 2.77445 4.80486 
 2.79441 4.88795 
 2.81437 4.97317 
 2.83433 5.06061 
 2.85429 5.15032 
 2.87425 5.2424 
 2.89421 5.33693 
 2.91417 5.43398 
 2.93413 5.53365 
 2.95409 5.63604 
 2.97405 5.74123 
 2.99401 5.84934 
 3.01397 5.96046 
 3.03393 6.07471 
 3.05389 6.1922 
 3.07385 6.31306 
 3.09381 6.43741 
 3.11377 6.56538 
 3.13373 6.69711 
 3.15369 6.83275 
 3.17365 6.97244 
 3.19361 7.11635 
 3.21357 7.26465 
 3.23353 7.4175 
 3.25349 7.5751 
 3.27345 7.73763 
 3.29341 7.90529 
 3.31337 8.0783 
 3.33333 8.25688 
 3.35329 8.44126 
 3.37325 8.63169 
 3.39321 8.82842 
 3.41317 9.03173 
 3.43313 9.24191 
 3.45309 9.45924 
 3.47305 9.68405 
 3.49301 9.91667 
 3.51297 10.1575 
 3.53293 10.4068 
 3.55289 10.665 
 3.57285 10.9326 
 3.59281 11.2099 
 3.61277 11.4975 
 3.63273 11.7957 
 3.65269 12.1052 
 3.67265 12.4264 
 3.69261 12.7599 
 3.71257 13.1064 
 3.73253 13.4664 
 3.7525 13.8407 
 3.77246 14.2299 
 3.79242 14.6348 
 3.81238 15.0561 
 3.83234 15.4948 
 3.8523 15.9518 
 3.87226 16.4278 
 3.89222 16.9241 
 3.91218 17.4415 
 3.93214 17.9813 
 3.9521 18.5446 
 3.97206 19.1326 
 3.99202 19.7467 
 4.01198 20.3883 
 4.03194 21.0589 
 4.0519 21.7599 
 4.07186 22.4931 
 4.09182 23.2602 
 4.11178 24.063 
 4.13174 24.9033 
 4.1517 25.7833 
 4.17166 26.705 
 4.19162 27.6707 
 4.21158 28.6825 
 4.23154 29.7429 
 4.2515 30.8544 
 4.27146 32.0195 
 4.29142 33.2407 
 4.31138 34.5208 
 4.33134 35.8624 
 4.3513 37.2681 
 4.37126 38.7406 
 4.39122 40.2826 
 4.41118 41.8963 
 4.43114 43.5841 
 4.4511 45.3479 
 4.47106 47.1894 
 4.49102 49.1099 
 4.51098 51.1099 
 4.53094 53.1893 
 4.5509 55.3474 
 4.57086 57.5821 
 4.59082 59.8903 
 4.61078 62.2675 
 4.63074 64.7075 
 4.6507 67.2022 
 4.67066 69.7417 
 4.69062 72.3135 
 4.71058 74.9031 
 4.73054 77.4931 
 4.7505 80.0639 
 4.77046 82.593 
 4.79042 85.056 
 4.81038 87.426 
 4.83034 89.6749 
 4.8503 91.7733 
 4.87026 93.6917 
 4.89022 95.401 
 4.91018 96.8738 
 4.93014 98.0852 
 4.9501 99.0138 
 4.97006 99.6427 
 4.99002 99.9602 
 5.00998 99.9602 
 5.02994 99.6427 
 5.0499 99.0138 
 5.06986 98.0852 
 5.08982 96.8738 
 5.10978 95.401 
 5.12974 93.6917 
 5.1497 91.7733 
 5.16966 89.6749 
 5.18962 87.426 
 5.20958 85.056 
 5.22954 82.593 
 5.2495 80.0639 
 5.26946 77.4931 
 5.28942 74.9031 
 5.30938 72.3135 
 5.32934 69.7417 
 5.3493 67.2022 
 5.36926 64.7075 
 5.38922 62.2675 
 5.40918 59.8903 
 5.42914 57.5821 
 5.4491 55.3474 
 5.46906 53.1893 
 5.48902 51.1099 
 5.50898 49.1099 
 5.52894 47.1894 
 5.5489 45.3479 
 5.56886 43.5841 
 5.58882 41.8963 
 5.60878 40.2826 
 5.62874 38.7406 
 5.6487 37.2681 
 5.66866 35.8624 
 5.68862 34.5208 
 5.70858 33.2407 
 5.72854 32.0195 
 5.7485 30.8544 
 5.76846 29.7429 
 5.78842 28.6825 
 5.80838 27.6707 
 5.82834 26.705 
 5.8483 25.7833 
 5.86826 24.9033 
 5.88822 24.063 
 5.90818 23.2602 
 5.92814 22.4931 
 5.9481 21.7599 
 5.96806 21.0589 
 5.98802 20.3883 
 6.00798 19.7467 
 6.02794 19.1326 
 6.0479 18.5446 
 6.06786 17.9813 
 6.08782 17.4415 
 6.10778 16.9241 
 6.12774 16.4278 
 6.1477 15.9518 
 6.16766 15.4948 
 6.18762 15.0561 
 6.20758 14.6348 
 6.22754 14.2299 
 6.2475 13.8407 
 6.26747 13.4664 
 6.28743 13.1064 
 6.30739 12.7599 
 6.32735 12.4264 
 6.34731 12.1052 
 6.36727 11.7957 
 6.38723 11.4975 
 6.40719 11.2099 
 6.42715 10.9326 
 6.44711 10.665 
 6.46707 10.4068 
 6.48703 10.1575 
 6.50699 9.91667 
 6.52695 9.68405 
 6.54691 9.45924 
 6.56687 9.24191 
 6.58683 9.03173 
 6.60679 8.82842 
 6.62675 8.63169 
 6.64671 8.44126 
 6.66667 8.25688 
 6.68663 8.0783 
 6.70659 7.90529 
 6.72655 7.73763 
 6.74651 7.5751 
 6.76647 7.4175 
 6.78643 7.26465 
 6.80639 7.11635 
 6.82635 6.97244 
 6.84631 6.83275 
 6.86627 6.69711 
 6.88623 6.56538 
 6.90619 6.43741 
 6.92615 6.31306 
 6.94611 6.1922 
 6.96607 6.07471 
 6.98603 5.96046 
 7.00599 5.84934 
 7.02595 5.74123 
 7.04591 5.63604 
 7.06587 5.53365 
 7.08583 5.43398 
 7.10579 5.33693 
 7.12575 5.2424 
 7.14571 5.15032 
 7.16567 5.06061 
 7.18563 4.97317 
 7.20559 4.88795 
 7.22555 4.80486 
 7.24551 4.72383 
 7.26547 4.64481 
 7.28543 4.56772 
 7.30539 4.49251 
 7.32535 4.41911 
 7.34531 4.34747 
 7.36527 4.27753 
 7.38523 4.20924 
 7.40519 4.14255 
 7.42515 4.0774 
 7.44511 4.01377 
 7.46507 3.95159 
 7.48503 3.89082 
 7.50499 3.83143 
 7.52495 3.77337 
 7.54491 3.71661 
 7.56487 3.66109 
 7.58483 3.6068 
 7.60479 3.55369 
 7.62475 3.50174 
 7.64471 3.4509 
 7.66467 3.40114 
 7.68463 3.35245 
 7.70459 3.30478 
 7.72455 3.2581 
 7.74451 3.2124 
 7.76447 3.16764 
 7.78443 3.12381 
 7.80439 3.08086 
 7.82435 3.03879 
 7.84431 2.99756 
 7.86427 2.95716 
 7.88423 2.91756 
 7.90419 2.87875 
 7.92415 2.8407 
 7.94411 2.80338 
 7.96407 2.7668 
 7.98403 2.73091 
 8.00399 2.69572 
 8.02395 2.66119 
 8.04391 2.62732 
 8.06387 2.59408 
 8.08383 2.56147 
 8.10379 2.52946 
 8.12375 2.49804 
 8.14371 2.4672 
 8.16367 2.43693 
 8.18363 2.4072 
 8.20359 2.37801 
 8.22355 2.34934 
 8.24351 2.32118 
 8.26347 2.29352 
