0 1
0.01 1.0101
0.02 1.02041
0.03 1.03093
0.04 1.04167
0.05 1.05263
0.06 1.06383
0.07 1.07527
0.08 1.08696
0.09 1.0989
0.1 1.11111
0.11 1.1236
0.12 1.13636
0.13 1.14943
0.14 1.16279
0.15 1.17647
0.16 1.19048
0.17 1.20482
0.18 1.21951
0.19 1.23457
0.2 1.25
0.21 1.26582
0.22 1.28205
0.23 1.2987
0.24 1.31579
0.25 1.33333
0.26 1.35135
0.27 1.36986
0.28 1.38888
0.29 1.40844
0.3 1.42856
0.31 1.44926
0.32 1.47057
0.33 1.49251
0.34 1.51512
0.35 1.53842
0.36 1.56244
0.37 1.58723
0.38 1.6128
0.39 1.63921
0.4 1.66649
0.41 1.69469
0.42 1.72384
0.43 1.75401
0.44 1.78523
0.45 1.81756
0.46 1.85107
0.47 1.8858
0.48 1.92183
0.49 1.95922
0.5 1.99805
0.51 2.03839
0.52 2.08032
0.53 2.12394
0.54 2.16933
0.55 2.21659
0.56 2.26583
0.57 2.31716
0.58 2.3707
0.59 2.42656
0.6 2.48488
0.61 2.54581
0.62 2.60949
0.63 2.67608
0.64 2.74575
0.65 2.81868
0.66 2.89505
0.67 2.97507
0.68 3.05894
0.69 3.1469
0.7 3.23917
0.71 3.33603
0.72 3.43772
0.73 3.54453
0.74 3.65677
0.75 3.77475
0.76 3.8988
0.77 4.02927
0.78 4.16656
0.79 4.31103
0.8 4.46313
0.81 4.62328
0.82 4.79196
0.83 4.96964
0.84 5.15687
0.85 5.35417
0.86 5.56213
0.87 5.78136
0.88 6.01249
0.89 6.25621
0.9 6.51322
0.91 6.78427
0.92 7.07014
0.93 7.37168
0.94 7.68975
0.95 8.02526
0.96 8.37918
0.97 8.75253
0.98 9.14636
0.99 9.56179
